kind,pattern,phase,domain,model,lift,occurrences,doc_prevalence,cell_pass,bootstrap_ci_lo,bootstrap_ci_hi,replicated_pattern
within_sentence,to <X> and,discovery,wiki,chatgpt,3.9628,106,0.7286,True,,,False
within_sentence,to <X> and,discovery,wiki,mistral-chat,2.3752,43,0.4143,True,,,False
within_sentence,to <X> and,discovery,wiki,mpt-chat,2.8,45,0.4571,True,,,False
within_sentence,to <X> and,validation,abstracts,gpt4,1.1421,13,0.1571,False,,,False
within_sentence,to <X> and,validation,abstracts,llama-chat,2.2185,54,0.4571,True,,,False
within_sentence,to <X> and,validation,abstracts,cohere-chat,1.0928,17,0.1714,False,,,False
within_sentence,to <X> and,validation,books,gpt4,0.8342,20,0.2571,False,,,False
within_sentence,to <X> and,validation,books,llama-chat,1.9518,54,0.5,True,,,False
within_sentence,to <X> and,validation,books,cohere-chat,2.1717,48,0.4286,True,,,False
within_sentence,to <X> and,validation,news,gpt4,1.4374,51,0.5,False,,,False
within_sentence,to <X> and,validation,news,llama-chat,2.1351,63,0.5143,True,,,False
within_sentence,to <X> and,validation,news,cohere-chat,1.0858,23,0.2714,False,,,False
within_sentence,to <X> and,validation,recipes,gpt4,0.2631,6,0.0857,False,,,False
within_sentence,to <X> and,validation,recipes,llama-chat,0.4616,9,0.1,False,,,False
within_sentence,to <X> and,validation,recipes,cohere-chat,0.9154,14,0.1857,False,,,False
within_sentence,to <X> and,validation,wiki,gpt4,1.5117,64,0.5571,True,,,False
within_sentence,to <X> and,validation,wiki,llama-chat,1.3391,45,0.4,False,,,False
within_sentence,to <X> and,validation,wiki,cohere-chat,1.7,42,0.3,True,,,False
within_sentence,to <X> and <X>,discovery,abstracts,chatgpt,1.2138,9,0.1,False,0.4436,2.4916,True
within_sentence,to <X> and <X>,discovery,abstracts,mistral-chat,1.9946,16,0.1429,True,0.8332,4.2462,True
within_sentence,to <X> and <X>,discovery,abstracts,mpt-chat,3.2262,17,0.2,True,1.551,7.1505,True
within_sentence,to <X> and <X>,discovery,books,chatgpt,1.569,21,0.2714,True,0.8992,2.6043,True
within_sentence,to <X> and <X>,discovery,books,mistral-chat,2.593,39,0.3714,True,1.5367,4.595,True
within_sentence,to <X> and <X>,discovery,books,mpt-chat,2.1965,17,0.2286,True,1.2352,3.8634,True
within_sentence,to <X> and <X>,discovery,news,chatgpt,3.2057,79,0.6,True,2.0736,5.9135,True
within_sentence,to <X> and <X>,discovery,news,mistral-chat,2.4381,40,0.4143,True,1.5076,4.0488,True
within_sentence,to <X> and <X>,discovery,news,mpt-chat,1.9844,24,0.2857,True,1.063,3.9539,True
within_sentence,to <X> and <X>,discovery,recipes,chatgpt,0.3911,12,0.1571,False,0.1773,0.8242,True
within_sentence,to <X> and <X>,discovery,recipes,mistral-chat,0.3074,7,0.1,False,0.1096,0.7332,True
within_sentence,to <X> and <X>,discovery,recipes,mpt-chat,0.3404,8,0.1143,False,0.143,0.7543,True
within_sentence,to <X> and <X>,discovery,wiki,chatgpt,4.3329,88,0.6571,True,2.7112,9.0898,True
within_sentence,to <X> and <X>,discovery,wiki,mistral-chat,2.6942,37,0.3429,True,1.4874,5.8613,True
within_sentence,to <X> and <X>,discovery,wiki,mpt-chat,3.1984,39,0.4429,True,1.8662,6.8294,True
within_sentence,to <X> and <X>,validation,abstracts,gpt4,1.5989,13,0.1571,True,0.7091,3.4203,True
within_sentence,to <X> and <X>,validation,abstracts,llama-chat,2.9919,52,0.4429,True,1.6843,6.0744,True
within_sentence,to <X> and <X>,validation,abstracts,cohere-chat,1.1802,13,0.1429,False,0.5502,2.3213,True
within_sentence,to <X> and <X>,validation,books,gpt4,0.7334,16,0.2143,False,0.3738,1.316,True
within_sentence,to <X> and <X>,validation,books,llama-chat,1.8972,48,0.4571,True,1.165,2.9602,True
within_sentence,to <X> and <X>,validation,books,cohere-chat,1.9809,40,0.3429,True,1.1447,3.4034,True
within_sentence,to <X> and <X>,validation,news,gpt4,1.8656,43,0.4286,True,1.1132,3.4138,True
within_sentence,to <X> and <X>,validation,news,llama-chat,2.9191,56,0.4857,True,1.7644,5.182,True
within_sentence,to <X> and <X>,validation,news,cohere-chat,1.1715,16,0.2,False,0.6163,2.1602,True
within_sentence,to <X> and <X>,validation,recipes,gpt4,0.2583,5,0.0714,False,0.0767,0.6713,True
within_sentence,to <X> and <X>,validation,recipes,llama-chat,0.4228,7,0.0714,False,0.1002,1.0633,True
within_sentence,to <X> and <X>,validation,recipes,cohere-chat,0.9154,12,0.1571,False,0.3642,2.4545,True
within_sentence,to <X> and <X>,validation,wiki,gpt4,1.548,52,0.4571,True,0.9114,2.9374,True
within_sentence,to <X> and <X>,validation,wiki,llama-chat,1.5365,41,0.4,True,0.8238,3.1189,True
within_sentence,to <X> and <X>,validation,wiki,cohere-chat,1.7865,35,0.2429,True,0.849,3.8039,True
within_sentence,to <X> the,discovery,abstracts,chatgpt,1.8385,55,0.4857,True,,,False
within_sentence,to <X> the,discovery,abstracts,mistral-chat,1.5201,48,0.5286,True,,,False
within_sentence,to <X> the,discovery,abstracts,mpt-chat,1.3144,27,0.3286,False,,,False
within_sentence,to <X> the,discovery,books,chatgpt,1.7794,92,0.6286,True,,,False
within_sentence,to <X> the,discovery,books,mistral-chat,2.0332,117,0.8143,True,,,False
within_sentence,to <X> the,discovery,books,mpt-chat,2.7626,83,0.6571,True,,,False
within_sentence,to <X> the,discovery,news,chatgpt,1.4501,76,0.5714,False,,,False
within_sentence,to <X> the,discovery,news,mistral-chat,1.6838,59,0.4,True,,,False
within_sentence,to <X> the,discovery,news,mpt-chat,1.6944,44,0.3714,True,,,False
within_sentence,to <X> the,discovery,recipes,chatgpt,0.7975,71,0.6429,False,,,False
within_sentence,to <X> the,discovery,recipes,mistral-chat,0.3288,22,0.2143,False,,,False
within_sentence,to <X> the,discovery,recipes,mpt-chat,0.3927,27,0.3143,False,,,False
within_sentence,to <X> the,discovery,wiki,chatgpt,1.0708,49,0.4571,False,,,False
within_sentence,to <X> the,discovery,wiki,mistral-chat,1.0317,32,0.3,False,,,False
within_sentence,to <X> the,discovery,wiki,mpt-chat,1.4132,39,0.3714,False,,,False
within_sentence,to <X> the,validation,abstracts,gpt4,1.1642,40,0.4857,False,,,False
within_sentence,to <X> the,validation,abstracts,llama-chat,1.238,89,0.5857,False,,,False
within_sentence,to <X> the,validation,abstracts,cohere-chat,1.2625,59,0.5286,False,,,False
within_sentence,to <X> the,validation,books,gpt4,1.0166,66,0.5857,False,,,False
within_sentence,to <X> the,validation,books,llama-chat,2.4552,182,0.9,True,,,False
within_sentence,to <X> the,validation,books,cohere-chat,1.6737,99,0.6429,True,,,False
within_sentence,to <X> the,validation,news,gpt4,1.4363,82,0.5429,False,,,False
within_sentence,to <X> the,validation,news,llama-chat,1.8981,90,0.6143,True,,,False
within_sentence,to <X> the,validation,news,cohere-chat,1.5996,55,0.4857,True,,,False
within_sentence,to <X> the,validation,recipes,gpt4,0.8515,51,0.4857,False,,,False
within_sentence,to <X> the,validation,recipes,llama-chat,0.6847,34,0.3429,False,,,False
within_sentence,to <X> the,validation,recipes,cohere-chat,0.6834,26,0.2286,False,,,False
within_sentence,to <X> the,validation,wiki,gpt4,1.0144,45,0.5143,False,,,False
within_sentence,to <X> the,validation,wiki,llama-chat,1.0778,38,0.4,False,,,False
within_sentence,to <X> the,validation,wiki,cohere-chat,1.0464,27,0.2429,False,,,False
within_sentence,to <X> the <X>,discovery,abstracts,chatgpt,1.8385,55,0.4857,True,,,False
within_sentence,to <X> the <X>,discovery,abstracts,mistral-chat,1.5201,48,0.5286,True,,,False
within_sentence,to <X> the <X>,discovery,abstracts,mpt-chat,1.2666,26,0.3143,False,,,False
within_sentence,to <X> the <X>,discovery,books,chatgpt,1.7944,92,0.6286,True,,,False
within_sentence,to <X> the <X>,discovery,books,mistral-chat,2.0503,117,0.8143,True,,,False
within_sentence,to <X> the <X>,discovery,books,mpt-chat,2.7526,82,0.6571,True,,,False
within_sentence,to <X> the <X>,discovery,news,chatgpt,1.4753,76,0.5714,False,,,False
within_sentence,to <X> the <X>,discovery,news,mistral-chat,1.7131,59,0.4,True,,,False
within_sentence,to <X> the <X>,discovery,news,mpt-chat,1.7238,44,0.3714,True,,,False
within_sentence,to <X> the <X>,discovery,recipes,chatgpt,0.7975,71,0.6429,False,,,False
within_sentence,to <X> the <X>,discovery,recipes,mistral-chat,0.3288,22,0.2143,False,,,False
within_sentence,to <X> the <X>,discovery,recipes,mpt-chat,0.3927,27,0.3143,False,,,False
within_sentence,to <X> the <X>,discovery,wiki,chatgpt,1.0492,48,0.4429,False,,,False
within_sentence,to <X> the <X>,discovery,wiki,mistral-chat,1.0317,32,0.3,False,,,False
within_sentence,to <X> the <X>,discovery,wiki,mpt-chat,1.4132,39,0.3714,False,,,False
within_sentence,to <X> the <X>,validation,abstracts,gpt4,1.1355,39,0.4714,False,,,False
within_sentence,to <X> the <X>,validation,abstracts,llama-chat,1.238,89,0.5857,False,,,False
within_sentence,to <X> the <X>,validation,abstracts,cohere-chat,1.2625,59,0.5286,False,,,False
within_sentence,to <X> the <X>,validation,books,gpt4,1.0166,66,0.5857,False,,,False
within_sentence,to <X> the <X>,validation,books,llama-chat,2.4552,182,0.9,True,,,False
within_sentence,to <X> the <X>,validation,books,cohere-chat,1.6737,99,0.6429,True,,,False
within_sentence,to <X> the <X>,validation,news,gpt4,1.4363,82,0.5429,False,,,False
within_sentence,to <X> the <X>,validation,news,llama-chat,1.8771,89,0.6,True,,,False
within_sentence,to <X> the <X>,validation,news,cohere-chat,1.5708,54,0.4857,True,,,False
within_sentence,to <X> the <X>,validation,recipes,gpt4,0.8515,51,0.4857,False,,,False
within_sentence,to <X> the <X>,validation,recipes,llama-chat,0.6847,34,0.3429,False,,,False
within_sentence,to <X> the <X>,validation,recipes,cohere-chat,0.6834,26,0.2286,False,,,False
within_sentence,to <X> the <X>,validation,wiki,gpt4,1.0664,45,0.5143,False,,,False
within_sentence,to <X> the <X>,validation,wiki,llama-chat,1.0742,36,0.3857,False,,,False
within_sentence,to <X> the <X>,validation,wiki,cohere-chat,1.1,27,0.2429,False,,,False
within_sentence,to <X> the <X> of,discovery,abstracts,chatgpt,4.1414,35,0.3571,True,,,False
within_sentence,to <X> the <X> of,discovery,abstracts,mistral-chat,2.925,26,0.3,True,,,False
within_sentence,to <X> the <X> of,discovery,abstracts,mpt-chat,2.9457,17,0.2,True,,,False
within_sentence,to <X> the <X> of,discovery,books,chatgpt,2.3966,24,0.2429,True,,,False
within_sentence,to <X> the <X> of,discovery,books,mistral-chat,2.4198,27,0.3143,True,,,False
within_sentence,to <X> the <X> of,discovery,books,mpt-chat,3.449,20,0.2571,True,,,False
within_sentence,to <X> the <X> of,discovery,news,chatgpt,3.1962,24,0.2857,True,,,False
within_sentence,to <X> the <X> of,discovery,news,mistral-chat,4.1874,21,0.1286,True,,,False
within_sentence,to <X> the <X> of,discovery,news,mpt-chat,2.7515,10,0.1143,True,,,False
within_sentence,to <X> the <X> of,discovery,recipes,chatgpt,0.4581,2,0.0286,False,,,False
within_sentence,to <X> the <X> of,discovery,recipes,mistral-chat,0.12,0,0.0,False,,,False
within_sentence,to <X> the <X> of,discovery,recipes,mpt-chat,0.3519,1,0.0143,False,,,False
within_sentence,to <X> the <X> of,discovery,wiki,chatgpt,1.067,19,0.2429,False,,,False
within_sentence,to <X> the <X> of,discovery,wiki,mistral-chat,1.3249,16,0.1571,False,,,False
within_sentence,to <X> the <X> of,discovery,wiki,mpt-chat,1.5837,17,0.1857,True,,,False
within_sentence,to <X> the <X> of,validation,abstracts,gpt4,1.6249,22,0.3,True,,,False
within_sentence,to <X> the <X> of,validation,abstracts,llama-chat,1.6506,47,0.4143,True,,,False
within_sentence,to <X> the <X> of,validation,abstracts,cohere-chat,1.7858,33,0.3286,True,,,False
within_sentence,to <X> the <X> of,validation,books,gpt4,0.8995,16,0.2,False,,,False
within_sentence,to <X> the <X> of,validation,books,llama-chat,2.7106,56,0.4429,True,,,False
within_sentence,to <X> the <X> of,validation,books,cohere-chat,1.2297,20,0.2429,False,,,False
within_sentence,to <X> the <X> of,validation,news,gpt4,2.0823,22,0.2429,True,,,False
within_sentence,to <X> the <X> of,validation,news,llama-chat,2.0626,18,0.2,True,,,False
within_sentence,to <X> the <X> of,validation,news,cohere-chat,1.6087,10,0.1429,True,,,False
within_sentence,to <X> the <X> of,validation,recipes,gpt4,0.587,3,0.0429,False,,,False
within_sentence,to <X> the <X> of,validation,recipes,llama-chat,0.302,1,0.0143,False,,,False
within_sentence,to <X> the <X> of,validation,recipes,cohere-chat,0.9154,3,0.0429,False,,,False
within_sentence,to <X> the <X> of,validation,wiki,gpt4,1.793,25,0.3,True,,,False
within_sentence,to <X> the <X> of,validation,wiki,llama-chat,1.1036,12,0.1429,False,,,False
within_sentence,to <X> the <X> of,validation,wiki,cohere-chat,1.38,11,0.1429,False,,,False
within_sentence,to <X> the <X> of <X>,discovery,abstracts,chatgpt,6.1117,20,0.2286,True,,,False
within_sentence,to <X> the <X> of <X>,discovery,abstracts,mistral-chat,3.808,13,0.1429,True,,,False
within_sentence,to <X> the <X> of <X>,discovery,abstracts,mpt-chat,4.0865,9,0.1143,False,,,False
within_sentence,to <X> the <X> of <X>,discovery,books,chatgpt,4.1919,15,0.1571,True,,,False
within_sentence,to <X> the <X> of <X>,discovery,books,mistral-chat,2.5543,10,0.1286,True,,,False
within_sentence,to <X> the <X> of <X>,discovery,books,mpt-chat,3.4886,7,0.1,False,,,False
within_sentence,to <X> the <X> of <X>,discovery,news,chatgpt,2.0221,15,0.1857,True,,,False
within_sentence,to <X> the <X> of <X>,discovery,news,mistral-chat,3.6031,18,0.1143,True,,,False
within_sentence,to <X> the <X> of <X>,discovery,news,mpt-chat,2.2274,8,0.0857,False,,,False
within_sentence,to <X> the <X> of <X>,discovery,recipes,chatgpt,0.6413,0,0.0,False,,,False
within_sentence,to <X> the <X> of <X>,discovery,recipes,mistral-chat,0.8402,0,0.0,False,,,False
within_sentence,to <X> the <X> of <X>,discovery,recipes,mpt-chat,0.821,0,0.0,False,,,False
within_sentence,to <X> the <X> of <X>,discovery,wiki,chatgpt,1.3953,10,0.1286,False,,,False
within_sentence,to <X> the <X> of <X>,discovery,wiki,mistral-chat,2.2426,11,0.1143,True,,,False
within_sentence,to <X> the <X> of <X>,discovery,wiki,mpt-chat,3.1868,14,0.1714,True,,,False
within_sentence,to <X> the <X> of <X>,validation,abstracts,gpt4,2.4279,20,0.2714,True,,,False
within_sentence,to <X> the <X> of <X>,validation,abstracts,llama-chat,1.6812,29,0.3286,True,,,False
within_sentence,to <X> the <X> of <X>,validation,abstracts,cohere-chat,2.4041,27,0.2714,True,,,False
within_sentence,to <X> the <X> of <X>,validation,books,gpt4,1.6145,9,0.1286,False,,,False
within_sentence,to <X> the <X> of <X>,validation,books,llama-chat,3.9636,26,0.2714,True,,,False
within_sentence,to <X> the <X> of <X>,validation,books,cohere-chat,2.1506,11,0.1571,True,,,False
within_sentence,to <X> the <X> of <X>,validation,news,gpt4,1.3964,13,0.1429,False,,,False
within_sentence,to <X> the <X> of <X>,validation,news,llama-chat,1.3084,10,0.1286,False,,,False
within_sentence,to <X> the <X> of <X>,validation,news,cohere-chat,1.798,10,0.1286,True,,,False
within_sentence,to <X> the <X> of <X>,validation,recipes,gpt4,0.587,0,0.0,False,,,False
within_sentence,to <X> the <X> of <X>,validation,recipes,llama-chat,0.7046,0,0.0,False,,,False
within_sentence,to <X> the <X> of <X>,validation,recipes,cohere-chat,0.9154,0,0.0,False,,,False
within_sentence,to <X> the <X> of <X>,validation,wiki,gpt4,1.4727,14,0.1571,False,,,False
within_sentence,to <X> the <X> of <X>,validation,wiki,llama-chat,1.084,8,0.0857,False,,,False
within_sentence,to <X> the <X> of <X>,validation,wiki,cohere-chat,1.3,7,0.0857,False,,,False
within_sentence,"to the <X> ,",discovery,abstracts,chatgpt,0.1491,0,0.0,False,,,False
within_sentence,"to the <X> ,",discovery,abstracts,mistral-chat,0.7052,2,0.0286,False,,,False
within_sentence,"to the <X> ,",discovery,abstracts,mpt-chat,1.5056,3,0.0429,False,,,False
within_sentence,"to the <X> ,",discovery,books,chatgpt,1.0582,14,0.1714,False,,,False
within_sentence,"to the <X> ,",discovery,books,mistral-chat,0.361,5,0.0714,False,,,False
within_sentence,"to the <X> ,",discovery,books,mpt-chat,0.6903,5,0.0714,False,,,False
within_sentence,"to the <X> ,",discovery,news,chatgpt,1.5313,14,0.1571,True,,,False
within_sentence,"to the <X> ,",discovery,news,mistral-chat,2.6015,16,0.2143,True,,,False
within_sentence,"to the <X> ,",discovery,news,mpt-chat,2.8638,13,0.1571,True,,,False
within_sentence,"to the <X> ,",discovery,recipes,chatgpt,1.8074,15,0.1714,True,,,False
within_sentence,"to the <X> ,",discovery,recipes,mistral-chat,1.6041,10,0.1429,True,,,False
within_sentence,"to the <X> ,",discovery,recipes,mpt-chat,1.5674,10,0.1143,True,,,False
within_sentence,"to the <X> ,",discovery,wiki,chatgpt,1.6021,15,0.1429,True,,,False
within_sentence,"to the <X> ,",discovery,wiki,mistral-chat,2.6543,17,0.1143,True,,,False
within_sentence,"to the <X> ,",discovery,wiki,mpt-chat,1.6239,9,0.1143,False,,,False
within_sentence,"to the <X> ,",validation,abstracts,gpt4,7.4022,2,0.0286,False,,,False
within_sentence,"to the <X> ,",validation,abstracts,llama-chat,6.4113,4,0.0571,False,,,False
within_sentence,"to the <X> ,",validation,abstracts,cohere-chat,7.6495,3,0.0429,False,,,False
within_sentence,"to the <X> ,",validation,books,gpt4,0.7016,8,0.1143,False,,,False
within_sentence,"to the <X> ,",validation,books,llama-chat,1.1987,16,0.2143,False,,,False
within_sentence,"to the <X> ,",validation,books,cohere-chat,1.5896,17,0.2,True,,,False
within_sentence,"to the <X> ,",validation,news,gpt4,1.9342,16,0.2143,True,,,False
within_sentence,"to the <X> ,",validation,news,llama-chat,2.6126,18,0.2286,True,,,False
within_sentence,"to the <X> ,",validation,news,cohere-chat,0.097,0,0.0,False,,,False
within_sentence,"to the <X> ,",validation,recipes,gpt4,0.8106,14,0.1857,False,,,False
within_sentence,"to the <X> ,",validation,recipes,llama-chat,0.4362,6,0.0857,False,,,False
within_sentence,"to the <X> ,",validation,recipes,cohere-chat,0.4795,5,0.0714,False,,,False
within_sentence,"to the <X> ,",validation,wiki,gpt4,1.7629,13,0.1429,True,,,False
within_sentence,"to the <X> ,",validation,wiki,llama-chat,2.0496,12,0.1429,True,,,False
within_sentence,"to the <X> ,",validation,wiki,cohere-chat,1.0029,4,0.0429,False,,,False
within_sentence,with <X> and,discovery,abstracts,chatgpt,1.0435,3,0.0429,False,,,False
within_sentence,with <X> and,discovery,abstracts,mistral-chat,0.7052,2,0.0286,False,,,False
within_sentence,with <X> and,discovery,abstracts,mpt-chat,2.3659,5,0.0714,False,,,False
within_sentence,with <X> and,discovery,books,chatgpt,2.5231,22,0.2857,True,,,False
within_sentence,with <X> and,discovery,books,mistral-chat,2.0678,20,0.2571,True,,,False
within_sentence,with <X> and,discovery,books,mpt-chat,1.2536,6,0.0857,False,,,False
within_sentence,with <X> and,discovery,news,chatgpt,4.6915,27,0.2857,True,,,False
within_sentence,with <X> and,discovery,news,mistral-chat,4.9665,19,0.2143,True,,,False
